x,y,z,intensity,ring,time
4.4547415,12.455316,-0.23089534,32.0,7,-0.096603565
1.0371574,2.8871408,-0.8220093,34.0,0,-0.09658052
8.872844,24.685843,0.45788136,23.0,8,-0.09657822
1.1211032,3.117396,-0.76483357,38.0,1,-0.096575916
1.332072,3.701998,-0.7647625,38.0,2,-0.09657131
1.5417657,4.280073,-0.72053725,35.0,3,-0.0965667
1.8078882,5.0161057,-0.65468216,43.0,4,-0.096562095
2.2497394,6.235228,-0.5799343,42.0,5,-0.09655748
2.837546,7.8557754,-0.43773797,63.0,6,-0.09655288
4.4606805,12.342679,-0.22908029,32.0,7,-0.09654827
17.099201,47.28758,13.473602,22.0,15,-0.096545964
1.0526576,2.900029,-0.8266681,29.0,0,-0.09652523
8.426994,23.203367,0.43089992,7.0,8,-0.09652293
1.1474073,3.1576192,-0.77563125,31.0,1,-0.09652062
1.3470218,3.7049415,-0.766289,36.0,2,-0.09651601
1.5627059,4.2934995,-0.72366595,33.0,3,-0.0965114
1.8043183,4.9519463,-0.6471263,43.0,4,-0.0965068
2.2683554,6.222118,-0.5794114,39.0,5,-0.096502185
2.854682,7.8219314,-0.43637723,63.0,6,-0.09649758
17.42318,47.71428,11.727149,13.0,14,-0.09649528
4.518838,12.368355,-0.2298482,36.0,7,-0.09649297
17.678028,48.359806,13.796609,24.0,15,-0.096490666
